image_path,question,video_path
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013267.jpg,What color is the man's jacket?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015895.jpg,Is there a vehicle in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000009851.jpg,What color is the train closest to the camera?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268260.jpg,Are there any animals in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015257.jpg,How many people are in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010265.jpg,What color is the car to the right?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268921.jpg,What sport are the two men playing?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000263924.jpg,Is there a apple in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269338.jpg,Is there a person in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268798.jpg,What is the color of the toilet lid?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269116.jpg,Is there a spoon in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014253.jpg,Is there a person in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013529.jpg,What is the man on our right doing?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000001090.jpg,Are there any animals in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000262925.jpg,What color is the boat on the right?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000262307.jpg,What color are the scissors in the cup?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000001108.jpg,What color is the car on the left?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014759.jpg,What sport are the men playing on the field?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267649.jpg,What color is the train furthest away from the camera?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265709.jpg,Are there any benches in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013355.jpg,Are there any people in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264212.jpg,What color shirt is the man in the baseball cap wearing?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000009946.jpg,Are there any tennis rackets in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015008.jpg,What furniture is shown in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015307.jpg,Is there a hot dog in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015008.jpg,Is there an animal in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000009774.jpg,Are there any trucks in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015897.jpg,What color is the teddy bear?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000000315.jpg,Is there a toilet in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000266666.jpg,Is there a dining table in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013092.jpg,What color do the person and horse appear to be?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000012661.jpg,What color is the umbrella on the right?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000012786.jpg,What color boots is the little girl wearing?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000001238.jpg,Is there a zebra in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000262579.jpg,What kinds of animal is this?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000270373.jpg,What color is the train station?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268785.jpg,What color is the train on the tracks?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265506.jpg,Is the dog sleeping or playing?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269434.jpg,Are there any ovens in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013671.jpg,What is the person squatting behind the batter doing?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268072.jpg,Are there any sandwiches in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000263138.jpg,Are there any pizzas in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014219.jpg,What color is the bed ?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014359.jpg,What is the giraffe doing near the other animal?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013662.jpg,Is there a chair in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264525.jpg,What animal is shown in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000262389.jpg,Is there a motorcycle in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015220.jpg,How which colored cow is the biggest?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014027.jpg,What is the main color of the letter o?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015750.jpg,Is there a toilet in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265819.jpg,What is the people doing?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013355.jpg,Is there a vehicle in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013979.jpg,How many people are visible?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265980.jpg,Are there any toilets in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265160.jpg,How many people are visible?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267022.jpg,What color is the bicycle that is standing up?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269947.jpg,What color is the car being towed?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265196.jpg,Are there any animals in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267516.jpg,Are there any ties in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000012735.jpg,What color eyes does the dog have?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000001183.jpg,What is the main color of the frisbee?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267105.jpg,Is there a kite in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264758.jpg,Is there a potted plant in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013274.jpg,Are there any vehicles in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265173.jpg,What color are the last train cars?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013703.jpg,Is there any furniture in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013616.jpg,Are there any motorcycles in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000000723.jpg,Are there any vehicles in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000000471.jpg,Are there any trains in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269496.jpg,Is there any furniture in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000000902.jpg,Is there any food in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010566.jpg,What color is the light?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000270202.jpg,Are there any cakes in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268133.jpg,What material is the cup made of?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269366.jpg,What color is the sign on the wall?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015203.jpg,Are there any ovens in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014683.jpg,Are there any dogs in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000001271.jpg,What color is the clock on the wall?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000266618.jpg,Are there any vehicles in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010434.jpg,How many skateboards are there?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000000309.jpg,Are there any animals in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265277.jpg,What vehicle is in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000266153.jpg,What color are his shorts?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000262454.jpg,What color is the bowl with food in it?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265709.jpg,What is to the left of person?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000001307.jpg,Are there any airplanes in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264395.jpg,Is there a cup in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000266586.jpg,What color is the stripe on the nearest train?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269206.jpg,Are there any birds in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269502.jpg,What is the statue made of?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000266885.jpg,Is there a bottle in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265267.jpg,How many men are there?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010714.jpg,Is this a indoor scene?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015757.jpg,Is there a person in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264741.jpg,Are there any animals in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010818.jpg,What season is it?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010799.jpg,Are there any potted plants in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264767.jpg,What's is the zebra doing in this picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014928.jpg,Are there any vehicles in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269392.jpg,What color is the bottle in the middle of the table?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268900.jpg,Is there a bottle in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000263876.jpg,What is color of waves?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000012728.jpg,Are there any airplanes in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267688.jpg,Are there any vehicles in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000000925.jpg,How many people are there?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015356.jpg,How many bus are there?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000012490.jpg,Is there a knife in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010318.jpg,Are there any people in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265744.jpg,Are there any people in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267885.jpg,What kind of material is the stop sign post made of?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268095.jpg,Are there any people in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265010.jpg,Is there a oven in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265344.jpg,What color of shirt is this person wearing?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013986.jpg,What color is the bird?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265236.jpg,Is there a train in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014472.jpg,Are there any people in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265708.jpg,What type of food is on the plate?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015653.jpg,How many carrots can be seen?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010472.jpg,Are there any umbrellas in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000263677.jpg,What color are the cabinets?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010701.jpg,Is there a person in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000000684.jpg,What color are the skateboard tires?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264098.jpg,Are there any couches in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000262935.jpg,Is the picture taken indoor?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268313.jpg,What color is the bus?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015249.jpg,What animal is shown in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269232.jpg,What sport are the people participating in?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269343.jpg,What is the ground made of?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268095.jpg,Is there a clock in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264998.jpg,What is this man doing?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268385.jpg,How many cows are visible?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000270269.jpg,Is there a traffic light in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014862.jpg,What color is the girls snowboard?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015179.jpg,What animal is shown in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265356.jpg,Are there any bananas in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269249.jpg,Are there any people in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000012933.jpg,Are there any animals in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010560.jpg,Are there any people in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013912.jpg,Is there any food in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264982.jpg,Are there any scissors in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267779.jpg,What is this room?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010728.jpg,What furniture is in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014791.jpg,Is there a donut in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268276.jpg,Is there an animal in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000266859.jpg,Are there any knives in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000000078.jpg,Is there a toothbrush in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264514.jpg,Are there any giraffes in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000012661.jpg,How many dining tables are in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013912.jpg,What color is the remote ?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000266777.jpg,What is the cake frosting made of?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269843.jpg,Is there a vase in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269726.jpg,Are there any chairs in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264526.jpg,What color is the fencing around the train yard?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010046.jpg,Is there an animal in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014804.jpg,What sport does the woman play?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267008.jpg,With what is the dog playing?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267022.jpg,What color is the bicycle wheel?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000000584.jpg,Is there a bottle in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000000438.jpg,Is there an animal in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014487.jpg,Are there any hot dogs in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267540.jpg,Is there an animal in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014388.jpg,Is there a bus in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267311.jpg,What sport is the person playing?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000009789.jpg,What food is shown in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013143.jpg,Is there a vehicle in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010176.jpg,What is to the left of dining table?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000012797.jpg,Is there a cell phone in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014113.jpg,What color is the train car on the right?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000262691.jpg,How many shadows?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000000072.jpg,What color are three of the girls dresses?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010073.jpg,Are there any forks in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000266880.jpg,Is this a outdoor scene?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013983.jpg,Are there any pizzas in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013578.jpg,Are there any clocks in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269738.jpg,Is there a hot dog in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267174.jpg,Is there a cow in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000263039.jpg,Is the picture taken indoor?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000012892.jpg,Are there any vehicles in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269458.jpg,Are there any sheep in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269249.jpg,How many boats are in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264537.jpg,Is this indoor or outdoor?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013146.jpg,What cutlery piece is in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000015764.jpg,What color is the wall behind the men?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264151.jpg,Are there any animals in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000263276.jpg,Is there a carrot in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014537.jpg,What color is the clock in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000263845.jpg,What is the man playing?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000262545.jpg,What is the weather like?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269366.jpg,What color are the ropes?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000266885.jpg,How many mugs are there?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267851.jpg,What color is the cup in the camping chair?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268159.jpg,What piece of furniture is the keyboard on?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000001099.jpg,What room is this?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268430.jpg,What color is the mat?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269843.jpg,What is the cake made of??,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000263714.jpg,Are there any animals in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014329.jpg,What color are the glasses the man is wearing?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010281.jpg,Is there a person in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267649.jpg,What animal is shown in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000264236.jpg,How many suitcases are visible?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013670.jpg,What color are her socks?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000001295.jpg,What color is the toilet seat lid?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000263974.jpg,How many bicycles are in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000270315.jpg,What color is the cone in the background?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000010243.jpg,Are there any toasters in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000266209.jpg,What color is the couch?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013364.jpg,Are there any animals in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000000901.jpg,How many people are there?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014707.jpg,What color hat is this man wearing?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268042.jpg,What color is the clock on the wall?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000266114.jpg,How many motorcycles are there?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267417.jpg,How many people are there?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013158.jpg,What animal is this?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013565.jpg,Are there any potted plants in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267329.jpg,What is on the ground behind the pitcher?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000012999.jpg,Is this a indoor scene?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265010.jpg,Are there any animals in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265355.jpg,What color is the blanket that the cat is lying on?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000013908.jpg,Are there any people in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000262710.jpg,What color is the jacket?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268037.jpg,What animal is shown in the photo?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000270106.jpg,Are there any books in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000266032.jpg,Are there any birds in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268682.jpg,Are there any bowls in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000269327.jpg,What color are the medical crosses?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000265253.jpg,Are there any oranges in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000011010.jpg,What color is the cup near the kid?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000267064.jpg,How many green lights are lit?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268785.jpg,How many people are there?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000270326.jpg,What color is the grass?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000014764.jpg,Is there a toilet in the picture?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000268804.jpg,How many donkeys pulling the carriage?,
/content/drive/MyDrive/AI_Project/data/COCO/images/train2014/COCO_train2014_000000266773.jpg,How many people are there?,
